	Dx	Dy	Dz
	   0.6739122512	  -0.2915393037	   2.3043620725
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.9779409783	   0.9844780659	  -0.9718697549
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.8199462001	  -0.5236541861	   2.2287520663
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.9829475113	   0.9894845988	  -0.9768762877
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.8713496302	  -0.5502373982	   2.1776646984
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.9879540442	   0.9944911316	  -0.9818828206
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.9170464569	  -0.5745425143	   2.1274002849
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.9929605772	   0.9994976645	  -0.9868893534
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.9611866004	  -0.6043995319	   2.0801669247
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.9979671102	   1.0045041974	  -0.9918958863
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.9932307065	  -0.6251509386	   2.0428163585
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.0029736432	   1.0095107302	  -0.9969024191
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   1.0180301285	  -0.6442672049	   2.0093948914
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.0079801762	   1.0145172631	  -1.0019089519
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   1.0263043098	  -0.6579569102	   1.9856161639
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.0129867091	   1.0195237959	  -1.0069154848
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   1.0227507729	  -0.6616534470	   1.9695805170
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.0179932421	   1.0245303288	  -1.0119220176
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   1.0071894968	  -0.6575288452	   1.9589366219
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.0229997751	   1.0295368616	  -1.0169285504
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.9799639508	  -0.6457604988	   1.9550282391
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.0280063081	   1.0345433945	  -1.0219350833
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.9424954832	  -0.6262998047	   1.9566834897
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.0330128411	   1.0395499273	  -1.0269416161
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.9021482380	  -0.6022775524	   1.9587578765
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.0380193740	   1.0445564602	  -1.0319481489
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.8602240225	  -0.5714399566	   1.9595909636
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.0430259070	   1.0495629931	  -1.0369546817
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.8188230915	  -0.5384912777	   1.9581003505
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.0480324400	   1.0545695259	  -1.0419612146
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.7777993458	  -0.5019220641	   1.9555395357
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.0530389730	   1.0595760588	  -1.0469677474
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.7400350809	  -0.4697794993	   1.9479787142
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.0580455059	   1.0645825917	  -1.0519742802
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.7017594035	  -0.4458785372	   1.9414031712
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.0630520389	   1.0695891245	  -1.0569808130
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.6655641258	  -0.4335433745	   1.9343153546
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.0680585719	   1.0745956574	  -1.0619873458
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.6278502827	  -0.4355003301	   1.9321868884
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.0730651049	   1.0796021902	  -1.0669938787
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.5993089243	  -0.6475769406	   2.0674147708
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.0780716378	   1.0846087231	  -1.0720004115
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.5278051586	  -0.5490490830	   1.9681103933
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.0830781708	   1.0896152560	  -1.0770069443
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.4969308566	  -0.5913536660	   1.9740106231
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.0880847038	   1.0946217888	  -1.0820134772
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.4709458293	  -0.6408588190	   1.9815935089
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.0930912368	   1.0996283217	  -1.0870200100
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.5368522172	  -0.7775974452	   1.9735113201
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.0980977698	   1.1046348546	  -1.0920265428
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.4465114698	  -0.7256209219	   1.9826512860
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.1031043027	   1.1096413874	  -1.0970330757
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.4143570502	  -0.7931794922	   2.0090434252
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.1081108357	   1.1146479203	  -1.1020396085
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.3655767309	  -0.8439901682	   2.0455714728
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.1131173687	   1.1196544531	  -1.1070461414
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.2966835363	  -0.8708048836	   2.0906936606
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.1181239016	   1.1246609860	  -1.1120526742
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.2191082662	  -0.8853837785	   2.1412457948
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.1231304346	   1.1296675189	  -1.1170592071
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.1355760786	  -0.8945159703	   2.1951009860
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.1281369676	   1.1346740517	  -1.1220657399
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.0516483445	  -0.8958308967	   2.2505985201
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.1331435005	   1.1396805846	  -1.1270722728
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0324668643	  -0.8887518756	   2.3056891467
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.1381500335	   1.1446871175	  -1.1320788056
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.1138732137	  -0.8732334011	   2.3607399249
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.1431565665	   1.1496936503	  -1.1370853385
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.1899736633	  -0.8476299189	   2.4132376781
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.1481630994	   1.1547001832	  -1.1420918713
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.2613703734	  -0.8119308302	   2.4622370991
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.1531696324	   1.1597067161	  -1.1470984042
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.3259782258	  -0.7719249791	   2.5075850747
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.1581761653	   1.1647132489	  -1.1521049370
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.3807999791	  -0.7266071304	   2.5440471150
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.1631826983	   1.1697197818	  -1.1571114699
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.4289798146	  -0.6908192997	   2.5719970353
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.1681892312	   1.1747263147	  -1.1621180027
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.4673506046	  -0.6657756883	   2.5914461191
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.1731957641	   1.1797328475	  -1.1671245355
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.4992328405	  -0.6524531077	   2.5998566291
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.1782022970	   1.1847393804	  -1.1721310684
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.5199789528	  -0.6578516766	   2.5944111472
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.1832088300	   1.1897459133	  -1.1771376012
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.5354134602	  -0.6734788436	   2.5805161310
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.1882153629	   1.1947524462	  -1.1821441341
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.5460847045	  -0.6950842992	   2.5603041548
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.1932218958	   1.1997589791	  -1.1871506669
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.5570419220	  -0.7225373951	   2.5402994981
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.1982284288	   1.2047655119	  -1.1921571998
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.5701194659	  -0.7514154783	   2.5255879673
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.2032349617	   1.2097720448	  -1.1971637326
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.5904565071	  -0.7843871740	   2.5238099389
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.2082414946	   1.2147785777	  -1.2021702655
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.6179295747	  -0.8164565449	   2.5375528184
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.2132480275	   1.2197851106	  -1.2071767983
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.6525048485	  -0.8522517618	   2.5661568262
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.2182545605	   1.2247916435	  -1.2121833311
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.6926482505	  -0.8892361398	   2.6118019513
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.2232610934	   1.2297981764	  -1.2171898640
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.7369185675	  -0.9245646194	   2.6704573794
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.2282676263	   1.2348047092	  -1.2221963968
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.7827045480	  -0.9558398941	   2.7400266729
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.2332741592	   1.2398112421	  -1.2272029297
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.8269529667	  -0.9786648245	   2.8124915654
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.2382806921	   1.2448177750	  -1.2322094625
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.8687319786	  -0.9896736955	   2.8853571826
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.2432872251	   1.2498243079	  -1.2372159954
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.9045442781	  -0.9855064987	   2.9560571222
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.2482937580	   1.2548308408	  -1.2422225282
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.9322832059	  -0.9671485727	   3.0198135583
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.2533002909	   1.2598373737	  -1.2472290611
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.9523309127	  -0.9379992210	   3.0775222461
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.2583068238	   1.2648439066	  -1.2522355939
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.9594791455	  -0.9053254834	   3.1220033342
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.2633133567	   1.2698504395	  -1.2572421268
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.9562564310	  -0.8721398780	   3.1611422721
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.2683198896	   1.2748569724	  -1.2622486596
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.9381929671	  -0.8480942114	   3.1864317944
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.2733264226	   1.2798635053	  -1.2672551925
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.9078464329	  -0.8343416089	   3.2035713734
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.2783329555	   1.2848700381	  -1.2722617253
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.8665922474	  -0.8327937098	   3.2104108825
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.2833394884	   1.2898765710	  -1.2772682582
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.8158943958	  -0.8356268856	   3.2063924410
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.2883460213	   1.2948831039	  -1.2822747910
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.7594150388	  -0.8412597913	   3.1935115077
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.2933525542	   1.2998896368	  -1.2872813239
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.6981555692	  -0.8455742078	   3.1722898263
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.2983590871	   1.3048961697	  -1.2922878567
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.6361423081	  -0.8423069639	   3.1468729108
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.3033656200	   1.3099027026	  -1.2972943896
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.5727693503	  -0.8335348587	   3.1174616817
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.3083721529	   1.3149092354	  -1.3023009224
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.5116771441	  -0.8170589483	   3.0906390208
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.3133786859	   1.3199157683	  -1.3073074553
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.4514589132	  -0.7947734816	   3.0660315841
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.3183852188	   1.3249223012	  -1.3123139881
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.3935714696	  -0.7715682839	   3.0446338972
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.3233917517	   1.3299288341	  -1.3173205209
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.3360177029	  -0.7516950231	   3.0229780653
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.3283982846	   1.3349353670	  -1.3223270538
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.2807136126	  -0.7378676439	   3.0002505325
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.3334048175	   1.3399418999	  -1.3273335866
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.2269150748	  -0.7339272488	   2.9758529926
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.3384113504	   1.3449484328	  -1.3323401195
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.1780456547	  -0.7365750655	   2.9500128471
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.3434178834	   1.3499549656	  -1.3373466523
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.1311616170	  -0.7469679212	   2.9201004060
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.3484244163	   1.3549614985	  -1.3423531852
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0885834978	  -0.7593853173	   2.8874205921
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.3534309492	   1.3599680314	  -1.3473597180
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0490456079	  -0.7693198954	   2.8520020720
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.3584374821	   1.3649745643	  -1.3523662509
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0142648675	  -0.7729501462	   2.8160380430
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.3634440150	   1.3699810971	  -1.3573727837
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.0168432213	  -0.7656740231	   2.7788637883
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.3684505480	   1.3749876300	  -1.3623793166
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.0445127367	  -0.7448367214	   2.7416387201
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.3734570809	   1.3799941629	  -1.3673858494
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.0662367310	  -0.7118890254	   2.7076326062
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.3784636138	   1.3850006958	  -1.3723923822
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.0848627785	  -0.6657677265	   2.6780663333
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.3834701467	   1.3900072286	  -1.3773989151
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.0982830023	  -0.6073036563	   2.6516504092
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.3884766796	   1.3950137615	  -1.3824054479
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.1074127349	  -0.5409547331	   2.6291394645
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.3934832125	   1.4000202944	  -1.3874119808
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.1122058181	  -0.4684239063	   2.6052811311
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.3984897454	   1.4050268272	  -1.3924185136
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.1191718830	  -0.3952374572	   2.5744089334
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.4034962783	   1.4100333601	  -1.3974250464
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.1246783534	  -0.3264290933	   2.5386963673
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.4085028113	   1.4150398929	  -1.4024315793
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.1320759846	  -0.2681887826	   2.4949382126
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.4135093442	   1.4200464258	  -1.4074381121
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.1408459509	  -0.2296893055	   2.4471902489
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.4185158771	   1.4250529586	  -1.4124446449
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.1511278561	  -0.2150294283	   2.3983398724
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.4235224100	   1.4300594915	  -1.4174511777
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.1610790766	  -0.2262888365	   2.3542861748
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.4285289429	   1.4350660243	  -1.4224577106
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.1719226240	  -0.2640218455	   2.3166454986
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.4335354758	   1.4400725572	  -1.4274642434
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.1815090522	  -0.3260497087	   2.2881864471
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.4385420087	   1.4450790900	  -1.4324707762
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.1902174016	  -0.4072773863	   2.2680563191
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.4435485416	   1.4500856229	  -1.4374773090
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.1976980631	  -0.4993465314	   2.2547697545
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.4485550746	   1.4550921558	  -1.4424838419
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.2052337311	  -0.5928784669	   2.2425025297
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.4535616075	   1.4600986886	  -1.4474903747
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.2088115141	  -0.6812350005	   2.2319427735
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.4585681404	   1.4651052215	  -1.4524969075
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.2095424381	  -0.7560958264	   2.2190259608
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.4635746733	   1.4701117544	  -1.4575034403
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.2075294609	  -0.8134727881	   2.2021068888
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.4685812062	   1.4751182872	  -1.4625099731
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.2043591785	  -0.8510438043	   2.1759876724
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.4735877392	   1.4801248201	  -1.4675165059
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.1995064635	  -0.8712772848	   2.1452576731
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.4785942721	   1.4851313530	  -1.4725230387
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.1960789331	  -0.8752882433	   2.1049394969
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.4836008050	   1.4901378858	  -1.4775295715
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.1905498960	  -0.8556751710	   2.0552246673
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.4886073379	   1.4951444187	  -1.4825361043
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.1803230840	  -0.8202995370	   2.0034408245
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.4936138708	   1.5001509515	  -1.4875426371
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.1632673188	  -0.7813842164	   1.9559105529
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.4986204038	   1.5051574844	  -1.4925491699
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.1407587285	  -0.7445130688	   1.9137612979
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.5036269367	   1.5101640172	  -1.4975557027
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.1387484119	  -0.8185743978	   1.8949185102
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.5086334696	   1.5151705501	  -1.5025622356
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.0466366687	  -0.5928201654	   1.8277620421
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.5136400025	   1.5201770829	  -1.5075687684
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.0076590568	  -0.5703677856	   1.7759955342
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.5186465355	   1.5251836158	  -1.5125753012
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0136048641	  -0.6701232578	   1.7429777836
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.5236530684	   1.5301901487	  -1.5175818340
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0615918596	  -0.6740501914	   1.6909566546
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.5286596013	   1.5351966815	  -1.5225883668
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.1083261955	  -0.6973412698	   1.6360315575
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.5336661342	   1.5402032144	  -1.5275948996
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.1451935829	  -0.7150672756	   1.5438635778
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.5386726672	   1.5452097472	  -1.5326014324
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.2044719085	  -0.7859773472	   1.5237585551
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.5436792001	   1.5502162801	  -1.5376079652
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.2571538470	  -0.8456071407	   1.4712306958
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.5486857330	   1.5552228129	  -1.5426144980
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.3218775141	  -0.8974937473	   1.4255764703
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.5536922659	   1.5602293458	  -1.5476210308
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.4037050572	  -0.9367880264	   1.3897719508
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.5586987989	   1.5652358787	  -1.5526275637
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.4916143119	  -0.9784979084	   1.3618534841
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.5637053318	   1.5702424115	  -1.5576340965
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.5791987568	  -1.0274567281	   1.3327086063
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.5687118647	   1.5752489444	  -1.5626406293
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.6653831711	  -1.0784580075	   1.3016432014
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.5737183976	   1.5802554773	  -1.5676471621
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.7430967336	  -1.1352450888	   1.2602161317
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.5787249306	   1.5852620102	  -1.5726536949
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.8148344353	  -1.1907238872	   1.2104014824
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.5837314635	   1.5902685431	  -1.5776602278
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.8787452578	  -1.2417693738	   1.1498201879
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.5887379964	   1.5952750759	  -1.5826667606
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.9361004556	  -1.2855775523	   1.0799858639
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.5937445293	   1.6002816088	  -1.5876732934
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.9904189501	  -1.3156949388	   1.0074178588
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.5987510623	   1.6052881417	  -1.5926798262
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.0413618151	  -1.3303508993	   0.9327845914
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.6037575952	   1.6102946746	  -1.5976863590
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.0935611208	  -1.3258588050	   0.8624828606
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.6087641281	   1.6153012075	  -1.6026928919
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.1468212809	  -1.2985392455	   0.7973432526
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.6137706610	   1.6203077404	  -1.6076994247
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.2010060575	  -1.2511574274	   0.7397260429
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.6187771939	   1.6253142733	  -1.6127059575
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.2517699839	  -1.1843652454	   0.6901995193
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.6237837268	   1.6303208062	  -1.6177124903
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.2999318713	  -1.0996835704	   0.6527057847
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.6287902597	   1.6353273391	  -1.6227190231
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.3413871524	  -1.0013479507	   0.6268189824
Center of Mass (Angs):
	CMx	CMy	CMz
	   1.6337967927	   1.6403338720	  -1.6277255560
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.3740528324	  -0.8927271091	   0.6162380658
Center of Mass (Angs):
	CMx	CMy	CMz
