Center of Mass (Angs):
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.8854761486	  -0.6993994643	   0.9108951493
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611950	  -0.0067156522	  -2.4413171967
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.8416033885	  -0.8637946984	   0.9626265993
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611949	  -0.0067156521	  -2.4499887702
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.9193081996	  -0.9430492747	   1.1507471077
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611949	  -0.0067156520	  -2.4586603437
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.7974462015	  -1.1480043546	   1.0732143011
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611948	  -0.0067156520	  -2.4673319171
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.7940965870	  -1.2815415936	   1.1227415509
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611948	  -0.0067156519	  -2.4760034906
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.8722883334	  -1.3767306835	   1.2290013599
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611947	  -0.0067156518	  -2.4846750641
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.8194149374	  -1.5177798730	   1.1729875099
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611946	  -0.0067156518	  -2.4933466375
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.8527530258	  -1.6158621424	   1.1949252848
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611945	  -0.0067156517	  -2.5020182110
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.8806582013	  -1.7058060255	   1.2007504625
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611945	  -0.0067156516	  -2.5106897845
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.8978393518	  -1.7894969963	   1.1850555835
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611944	  -0.0067156515	  -2.5193613580
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.9160066639	  -1.8611704349	   1.1638558802
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611943	  -0.0067156515	  -2.5280329314
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.9355683298	  -1.9271134695	   1.1439283600
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611943	  -0.0067156514	  -2.5367045049
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.9600836889	  -1.9827151020	   1.1288362340
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611942	  -0.0067156513	  -2.5453760784
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.9901566783	  -2.0369482114	   1.1218036388
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611941	  -0.0067156512	  -2.5540476519
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.0259502096	  -2.0897430699	   1.1236774950
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611941	  -0.0067156512	  -2.5627192253
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.0674125646	  -2.1429022820	   1.1367875480
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611940	  -0.0067156511	  -2.5713907988
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.1136683677	  -2.1965294747	   1.1583423532
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611939	  -0.0067156510	  -2.5800623723
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.1649460298	  -2.2513376225	   1.1889360665
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611938	  -0.0067156509	  -2.5887339457
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.2188112459	  -2.3033277168	   1.2268641521
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611938	  -0.0067156509	  -2.5974055192
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.2749003568	  -2.3470969990	   1.2695440283
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611937	  -0.0067156508	  -2.6060770927
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.3298905264	  -2.3814011223	   1.3161957665
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611936	  -0.0067156507	  -2.6147486661
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.3854266086	  -2.4009488531	   1.3654354744
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611936	  -0.0067156507	  -2.6234202396
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.4405024459	  -2.4056593838	   1.4159592318
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611935	  -0.0067156506	  -2.6320918131
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.4951106497	  -2.3979707027	   1.4692463060
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611934	  -0.0067156505	  -2.6407633865
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.5461517308	  -2.3759618488	   1.5235715525
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611933	  -0.0067156505	  -2.6494349600
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.5945992004	  -2.3404509561	   1.5794923854
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611932	  -0.0067156504	  -2.6581065335
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.6357478352	  -2.2940765586	   1.6349410021
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611931	  -0.0067156504	  -2.6667781070
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.6689008720	  -2.2372586701	   1.6888502861
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611931	  -0.0067156503	  -2.6754496804
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.6913471475	  -2.1719686862	   1.7408911426
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611930	  -0.0067156503	  -2.6841212539
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.7065703872	  -2.1052399704	   1.7906561823
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611929	  -0.0067156503	  -2.6927928274
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.7110511318	  -2.0372214572	   1.8361998261
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611928	  -0.0067156502	  -2.7014644008
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.7096201107	  -1.9807689083	   1.8820950459
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611927	  -0.0067156502	  -2.7101359743
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.7055265028	  -1.9300391416	   1.9281829154
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611926	  -0.0067156501	  -2.7188075478
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.6979412433	  -1.8966120209	   1.9761238657
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611925	  -0.0067156501	  -2.7274791213
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.6896199007	  -1.8711463191	   2.0274527078
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611924	  -0.0067156500	  -2.7361506947
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.6791482324	  -1.8575139363	   2.0849019265
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611923	  -0.0067156500	  -2.7448222682
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.6687770026	  -1.8527861819	   2.1493870042
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611922	  -0.0067156500	  -2.7534938417
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.6548607711	  -1.8513642343	   2.2173791550
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611921	  -0.0067156500	  -2.7621654152
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.6367873930	  -1.8571254769	   2.2919029101
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611919	  -0.0067156499	  -2.7708369887
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.6097380863	  -1.8640520250	   2.3687752370
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611918	  -0.0067156499	  -2.7795085622
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.5750743135	  -1.8724957405	   2.4484470706
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611917	  -0.0067156499	  -2.7881801357
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.5314704366	  -1.8803859494	   2.5289166588
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611916	  -0.0067156498	  -2.7968517092
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.4819613793	  -1.8852028910	   2.6098105768
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611916	  -0.0067156498	  -2.8055232827
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.4249690845	  -1.8884445265	   2.6893120724
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611915	  -0.0067156498	  -2.8141948561
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.3625273262	  -1.8853762047	   2.7652355912
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611914	  -0.0067156498	  -2.8228664296
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.3038608892	  -1.8845198166	   2.8394023753
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611913	  -0.0067156498	  -2.8315380031
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.2532174149	  -1.8728526259	   2.9119996544
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611912	  -0.0067156497	  -2.8402095766
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.2173138420	  -1.8544748153	   2.9829934087
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611911	  -0.0067156497	  -2.8488811501
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.1840307594	  -1.8307425960	   3.0478206614
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611910	  -0.0067156497	  -2.8575527236
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.1564062568	  -1.8003379718	   3.1052673237
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611909	  -0.0067156497	  -2.8662242971
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.1279874492	  -1.7694684792	   3.1519454935
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611908	  -0.0067156497	  -2.8748958706
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.0881896695	  -1.7472437845	   3.1814767583
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611907	  -0.0067156497	  -2.8835674441
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.0504219602	  -1.7240266981	   3.2031244458
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611905	  -0.0067156496	  -2.8922390176
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.0100659133	  -1.7046061730	   3.2109368360
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611904	  -0.0067156496	  -2.9009105910
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.9671785398	  -1.6909383650	   3.2080015738
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611903	  -0.0067156496	  -2.9095821645
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.9303922462	  -1.6679749747	   3.1950071818
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611902	  -0.0067156496	  -2.9182537380
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.8945024395	  -1.6479625372	   3.1754955236
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611901	  -0.0067156496	  -2.9269253115
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.8622964183	  -1.6286203363	   3.1473764207
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611900	  -0.0067156496	  -2.9355968850
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.8318224339	  -1.6049961407	   3.1097626702
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611899	  -0.0067156496	  -2.9442684585
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.8056491574	  -1.5797111572	   3.0630345581
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611898	  -0.0067156496	  -2.9529400320
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.7829186714	  -1.5598934579	   3.0072110271
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611897	  -0.0067156496	  -2.9616116055
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.7594190431	  -1.5400329589	   2.9382652143
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611896	  -0.0067156496	  -2.9702831790
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.7362878265	  -1.5193630616	   2.8562581594
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611895	  -0.0067156496	  -2.9789547524
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.7118037485	  -1.5028018951	   2.7612716352
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611894	  -0.0067156496	  -2.9876263259
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.6780138524	  -1.4858362407	   2.6495721464
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611893	  -0.0067156496	  -2.9962978994
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.6435980853	  -1.4718775869	   2.5264762502
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611892	  -0.0067156496	  -3.0049694728
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.5977071214	  -1.4500800273	   2.3914467414
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611891	  -0.0067156497	  -3.0136410463
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.5444288522	  -1.4258348982	   2.2478059034
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611890	  -0.0067156497	  -3.0223126198
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.4837624695	  -1.3916480599	   2.0986707597
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611889	  -0.0067156496	  -3.0309841933
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.4192112895	  -1.3469738369	   1.9486876357
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611888	  -0.0067156496	  -3.0396557667
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.3429817953	  -1.2904915259	   1.7969283268
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611887	  -0.0067156497	  -3.0483273402
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.2631242340	  -1.2245033779	   1.6496576606
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611886	  -0.0067156497	  -3.0569989137
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.1702397291	  -1.1570853041	   1.5070321585
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611884	  -0.0067156497	  -3.0656704872
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0624854274	  -1.0919659339	   1.3704720267
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611883	  -0.0067156497	  -3.0743420606
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.0593553821	  -1.0398191512	   1.2431745058
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611883	  -0.0067156497	  -3.0830136341
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.1799101846	  -0.9866336731	   1.1260135564
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611882	  -0.0067156497	  -3.0916852076
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.2791019483	  -0.9120509666	   1.0170126742
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611881	  -0.0067156497	  -3.1003567810
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.3427745862	  -0.7976945936	   0.9112834234
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611880	  -0.0067156497	  -3.1090283545
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.3732684583	  -0.6500157083	   0.8018500848
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611879	  -0.0067156497	  -3.1176999280
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.3779853019	  -0.4778729788	   0.6890491336
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611878	  -0.0067156496	  -3.1263715014
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.3701045219	  -0.3100902386	   0.5832871476
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611877	  -0.0067156496	  -3.1350430749
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.3579408425	  -0.1611636757	   0.4923192276
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611876	  -0.0067156496	  -3.1437146483
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.3437742372	  -0.0350671974	   0.4173592527
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611875	  -0.0067156496	  -3.1523862218
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.3276391842	   0.0728775738	   0.3543331039
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611875	  -0.0067156496	  -3.1610577953
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.3148689179	   0.1597551858	   0.3035182894
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611874	  -0.0067156496	  -3.1697293687
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.3040944310	   0.2304151012	   0.2592595349
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611873	  -0.0067156495	  -3.1784009422
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.2972437698	   0.2855661108	   0.2182191844
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611872	  -0.0067156495	  -3.1870725156
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.3008195226	   0.3245514336	   0.1772241442
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611872	  -0.0067156495	  -3.1957440891
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.3110902428	   0.3488470713	   0.1294554584
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611871	  -0.0067156494	  -3.2044156626
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.3286538579	   0.3636339516	   0.0750950414
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611870	  -0.0067156494	  -3.2130872361
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.3512435340	   0.3743611764	   0.0115782001
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611869	  -0.0067156494	  -3.2217588095
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.3735500945	   0.3781455207	  -0.0629579761
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611869	  -0.0067156493	  -3.2304303830
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.3935744932	   0.3845561092	  -0.1528349129
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611868	  -0.0067156493	  -3.2391019564
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.4005999337	   0.3900644547	  -0.2529875594
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611868	  -0.0067156493	  -3.2477735299
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.3924514978	   0.3756086242	  -0.3574348997
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611867	  -0.0067156492	  -3.2564451034
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.3692223972	   0.3434748361	  -0.4559482603
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611867	  -0.0067156492	  -3.2651166768
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.3369403510	   0.3059616223	  -0.5479152326
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611866	  -0.0067156491	  -3.2737882503
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.2956665983	   0.2691532323	  -0.6339917633
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611866	  -0.0067156491	  -3.2824598237
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.2522136006	   0.2377952965	  -0.7127613190
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611866	  -0.0067156491	  -3.2911313972
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.2042366920	   0.2119519209	  -0.7805581836
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611865	  -0.0067156490	  -3.2998029706
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.1537683386	   0.1971465482	  -0.8401452110
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611865	  -0.0067156490	  -3.3084745441
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.1009397466	   0.1897394588	  -0.8865062183
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611864	  -0.0067156489	  -3.3171461175
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.0484803460	   0.1870831304	  -0.9196493488
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611864	  -0.0067156488	  -3.3258176910
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0071320335	   0.1922013392	  -0.9399723011
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611863	  -0.0067156488	  -3.3344892645
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0606792805	   0.1974952009	  -0.9473574010
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611863	  -0.0067156487	  -3.3431608379
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.1068997264	   0.1948783595	  -0.9430541667
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611863	  -0.0067156487	  -3.3518324114
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.2760238681	   0.3653579955	  -0.9746546129
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611862	  -0.0067156486	  -3.3605039848
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.5835209088	   0.4370057422	  -0.7696037153
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611862	  -0.0067156486	  -3.3691755583
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.5772125217	   0.3729741697	  -0.7483883812
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611862	  -0.0067156485	  -3.3778471317
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.2155306428	   0.0569171125	  -0.8563421557
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611861	  -0.0067156485	  -3.3865187051
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.2182283069	  -0.0267612218	  -0.8265498057
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611861	  -0.0067156484	  -3.3951902786
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.2101616660	  -0.1282716121	  -0.7991000334
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611861	  -0.0067156484	  -3.4038618520
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.4498804561	  -0.0659184246	  -0.6560749829
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611861	  -0.0067156483	  -3.4125334255
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.4161485079	  -0.2142469450	  -0.6315212705
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611861	  -0.0067156483	  -3.4212049989
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.0773653494	  -0.5607302286	  -0.8607913701
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611860	  -0.0067156483	  -3.4298765724
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.1592017735	  -0.6772824015	  -0.7028008186
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611860	  -0.0067156482	  -3.4385481458
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.1501148344	  -0.8273825015	  -0.6825521067
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611860	  -0.0067156482	  -3.4472197193
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	   0.0703263404	  -1.0930081180	  -0.7664182367
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611859	  -0.0067156482	  -3.4558912927
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.3845881817	  -1.0062430406	  -0.4932367593
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611859	  -0.0067156481	  -3.4645628662
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.3984637999	  -1.1398067493	  -0.4579583866
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611859	  -0.0067156481	  -3.4732344396
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0935725404	  -1.3034287386	  -0.6003876479
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611858	  -0.0067156480	  -3.4819060131
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0835828776	  -1.3859857508	  -0.5754924065
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611858	  -0.0067156480	  -3.4905775866
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0787284333	  -1.4524473780	  -0.5484396613
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611857	  -0.0067156479	  -3.4992491600
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.4879240312	  -1.5612833143	  -0.3036445627
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611857	  -0.0067156479	  -3.5079207335
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.5126680988	  -1.6468712188	  -0.2667147863
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611857	  -0.0067156479	  -3.5165923069
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.5381792871	  -1.7254975507	  -0.2289806007
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611856	  -0.0067156478	  -3.5252638804
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.1144693842	  -1.6528104918	  -0.4169995747
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611855	  -0.0067156478	  -3.5339354538
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.1448498408	  -1.6963689132	  -0.3697859597
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611855	  -0.0067156477	  -3.5426070273
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.5825436148	  -1.8673961248	  -0.1098596918
Center of Mass (Angs):
	CMx	CMy	CMz
	  -0.0032611855	  -0.0067156477	  -3.5512786008
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.5864207521	  -1.8759135206	  -0.0651207100
Center of Mass (Angs):
